Country;City;AvgTemperatureFahrenheit;Date;Month;Year;AvgTemperatureCelsius
Argentina;Buenos Aires;65.8;10/04/2001;4;2001;
Argentina;Buenos Aires;70.3;11/04/2001;4;2001;
Argentina;Buenos Aires;70.9;12/04/2001;4;2001;
Argentina;Buenos Aires;72.7;13/04/2001;4;2001;
Argentina;Buenos Aires;73.6;14/04/2001;4;2001;
Argentina;Buenos Aires;62.1;15/04/2001;4;2001;
Argentina;Buenos Aires;65.8;16/04/2001;4;2001;
Argentina;Buenos Aires;72.3;17/04/2001;4;2001;
Argentina;Buenos Aires;73.5;18/04/2001;4;2001;
Argentina;Buenos Aires;63.5;19/04/2001;4;2001;
Argentina;Buenos Aires;58.8;20/04/2001;4;2001;
Argentina;Buenos Aires;54.9;21/04/2001;4;2001;
Argentina;Buenos Aires;57.6;22/04/2001;4;2001;
Argentina;Buenos Aires;58.2;23/04/2001;4;2001;
Argentina;Buenos Aires;52.5;24/04/2001;4;2001;
Argentina;Buenos Aires;54.4;25/04/2001;4;2001;
Argentina;Buenos Aires;59.2;26/04/2001;4;2001;
Argentina;Buenos Aires;55.6;27/04/2001;4;2001;
Argentina;Buenos Aires;53.0;28/04/2001;4;2001;
Argentina;Buenos Aires;47.6;29/04/2001;4;2001;
Argentina;Buenos Aires;52.3;30/04/2001;4;2001;
Argentina;Buenos Aires;58.2;01/05/2001;5;2001;
Argentina;Buenos Aires;51.9;02/05/2001;5;2001;
Argentina;Buenos Aires;48.1;03/05/2001;5;2001;
Argentina;Buenos Aires;48.0;04/05/2001;5;2001;
Argentina;Buenos Aires;47.1;05/05/2001;5;2001;
Argentina;Buenos Aires;52.3;06/05/2001;5;2001;
Argentina;Buenos Aires;55.9;07/05/2001;5;2001;
Argentina;Buenos Aires;57.2;08/05/2001;5;2001;
Argentina;Buenos Aires;55.4;09/05/2001;5;2001;
Argentina;Buenos Aires;49.7;10/05/2001;5;2001;
Argentina;Buenos Aires;50.5;11/05/2001;5;2001;
Argentina;Buenos Aires;47.0;12/05/2001;5;2001;
Argentina;Buenos Aires;46.1;13/05/2001;5;2001;
Argentina;Buenos Aires;45.0;14/05/2001;5;2001;
Argentina;Buenos Aires;51.7;15/05/2001;5;2001;
Argentina;Buenos Aires;53.3;16/05/2001;5;2001;
Argentina;Buenos Aires;49.2;17/05/2001;5;2001;
Argentina;Buenos Aires;49.3;18/05/2001;5;2001;
Argentina;Buenos Aires;52.2;19/05/2001;5;2001;
Argentina;Buenos Aires;55.6;20/05/2001;5;2001;
Argentina;Buenos Aires;59.3;21/05/2001;5;2001;
Argentina;Buenos Aires;58.8;22/05/2001;5;2001;
Argentina;Buenos Aires;55.2;23/05/2001;5;2001;
Argentina;Buenos Aires;59.0;24/05/2001;5;2001;
Argentina;Buenos Aires;64.6;25/05/2001;5;2001;
Argentina;Buenos Aires;67.2;26/05/2001;5;2001;
Argentina;Buenos Aires;68.9;27/05/2001;5;2001;
Argentina;Buenos Aires;68.5;28/05/2001;5;2001;
Argentina;Buenos Aires;67.9;29/05/2001;5;2001;
Argentina;Buenos Aires;67.3;30/05/2001;5;2001;
Argentina;Buenos Aires;63.1;31/05/2001;5;2001;
Argentina;Buenos Aires;56.2;01/06/2001;6;2001;
Argentina;Buenos Aires;58.7;02/06/2001;6;2001;
Argentina;Buenos Aires;58.9;03/06/2001;6;2001;
Argentina;Buenos Aires;51.6;04/06/2001;6;2001;
Argentina;Buenos Aires;57.4;05/06/2001;6;2001;
Argentina;Buenos Aires;49.5;06/06/2001;6;2001;
Argentina;Buenos Aires;57.8;07/06/2001;6;2001;
Argentina;Buenos Aires;63.9;08/06/2001;6;2001;
Argentina;Buenos Aires;66.5;09/06/2001;6;2001;
Argentina;Buenos Aires;62.5;10/06/2001;6;2001;
Argentina;Buenos Aires;67.7;11/06/2001;6;2001;
Argentina;Buenos Aires;68.0;12/06/2001;6;2001;
Argentina;Buenos Aires;66.5;13/06/2001;6;2001;
Argentina;Buenos Aires;59.7;14/06/2001;6;2001;
Argentina;Buenos Aires;53.7;15/06/2001;6;2001;
Argentina;Buenos Aires;49.1;16/06/2001;6;2001;
Argentina;Buenos Aires;46.2;17/06/2001;6;2001;
Argentina;Buenos Aires;43.8;18/06/2001;6;2001;
Argentina;Buenos Aires;42.1;19/06/2001;6;2001;
Argentina;Buenos Aires;41.3;20/06/2001;6;2001;
Argentina;Buenos Aires;42.5;21/06/2001;6;2001;
Argentina;Buenos Aires;44.3;22/06/2001;6;2001;
Argentina;Buenos Aires;43.6;23/06/2001;6;2001;
Argentina;Buenos Aires;44.3;24/06/2001;6;2001;
Argentina;Buenos Aires;44.1;25/06/2001;6;2001;
Argentina;Buenos Aires;45.2;26/06/2001;6;2001;
Argentina;Buenos Aires;45.7;27/06/2001;6;2001;
Argentina;Buenos Aires;53.9;28/06/2001;6;2001;
Argentina;Buenos Aires;55.6;29/06/2001;6;2001;
Argentina;Buenos Aires;56.2;30/06/2001;6;2001;
Argentina;Buenos Aires;55.2;01/07/2001;7;2001;
Argentina;Buenos Aires;45.0;02/07/2001;7;2001;
Argentina;Buenos Aires;56.1;03/07/2001;7;2001;
Argentina;Buenos Aires;56.4;04/07/2001;7;2001;
Argentina;Buenos Aires;42.7;05/07/2001;7;2001;
Argentina;Buenos Aires;48.2;06/07/2001;7;2001;
Argentina;Buenos Aires;59.0;07/07/2001;7;2001;
Argentina;Buenos Aires;65.2;08/07/2001;7;2001;
Argentina;Buenos Aires;64.4;09/07/2001;7;2001;
Argentina;Buenos Aires;44.0;10/07/2001;7;2001;
Argentina;Buenos Aires;45.2;11/07/2001;7;2001;
Argentina;Buenos Aires;41.0;12/07/2001;7;2001;
Argentina;Buenos Aires;49.1;13/07/2001;7;2001;
Argentina;Buenos Aires;52.5;14/07/2001;7;2001;
Argentina;Buenos Aires;49.6;15/07/2001;7;2001;
Argentina;Buenos Aires;60.7;16/07/2001;7;2001;
Argentina;Buenos Aires;56.9;17/07/2001;7;2001;
Argentina;Buenos Aires;56.7;18/07/2001;7;2001;
Argentina;Buenos Aires;51.9;19/07/2001;7;2001;
Argentina;Buenos Aires;51.6;20/07/2001;7;2001;
Argentina;Buenos Aires;44.2;21/07/2001;7;2001;
Argentina;Buenos Aires;40.4;22/07/2001;7;2001;
Argentina;Buenos Aires;40.0;23/07/2001;7;2001;
Argentina;Buenos Aires;43.8;24/07/2001;7;2001;
Argentina;Buenos Aires;45.4;25/07/2001;7;2001;
Argentina;Buenos Aires;43.6;26/07/2001;7;2001;
Argentina;Buenos Aires;40.7;27/07/2001;7;2001;
Argentina;Buenos Aires;42.2;28/07/2001;7;2001;
Argentina;Buenos Aires;50.5;29/07/2001;7;2001;
Argentina;Buenos Aires;57.7;30/07/2001;7;2001;
Argentina;Buenos Aires;59.6;31/07/2001;7;2001;
Argentina;Buenos Aires;58.6;01/08/2001;8;2001;
Argentina;Buenos Aires;73.2;02/08/2001;8;2001;
Argentina;Buenos Aires;73.8;03/08/2001;8;2001;
Argentina;Buenos Aires;57.6;04/08/2001;8;2001;
Argentina;Buenos Aires;64.4;05/08/2001;8;2001;
Argentina;Buenos Aires;56.8;06/08/2001;8;2001;
Argentina;Buenos Aires;49.8;07/08/2001;8;2001;
Argentina;Buenos Aires;57.1;08/08/2001;8;2001;
Argentina;Buenos Aires;52.8;09/08/2001;8;2001;
Argentina;Buenos Aires;56.0;10/08/2001;8;2001;
Argentina;Buenos Aires;61.9;11/08/2001;8;2001;
Argentina;Buenos Aires;65.6;12/08/2001;8;2001;
Argentina;Buenos Aires;63.9;13/08/2001;8;2001;
Argentina;Buenos Aires;60.1;14/08/2001;8;2001;
Argentina;Buenos Aires;53.6;15/08/2001;8;2001;
Argentina;Buenos Aires;51.6;16/08/2001;8;2001;
Argentina;Buenos Aires;52.4;17/08/2001;8;2001;
Argentina;Buenos Aires;58.6;18/08/2001;8;2001;
Argentina;Buenos Aires;52.5;19/08/2001;8;2001;
Argentina;Buenos Aires;50.1;20/08/2001;8;2001;
Argentina;Buenos Aires;57.6;21/08/2001;8;2001;
Argentina;Buenos Aires;58.4;22/08/2001;8;2001;
Argentina;Buenos Aires;56.9;23/08/2001;8;2001;
Argentina;Buenos Aires;56.2;24/08/2001;8;2001;
Argentina;Buenos Aires;60.7;25/08/2001;8;2001;
Argentina;Buenos Aires;64.2;26/08/2001;8;2001;
Argentina;Buenos Aires;56.8;27/08/2001;8;2001;
Argentina;Buenos Aires;52.1;28/08/2001;8;2001;
Argentina;Buenos Aires;59.3;29/08/2001;8;2001;
Argentina;Buenos Aires;58.5;30/08/2001;8;2001;
Argentina;Buenos Aires;54.1;31/08/2001;8;2001;
Argentina;Buenos Aires;54.0;01/09/2001;9;2001;
Argentina;Buenos Aires;53.1;02/09/2001;9;2001;
Argentina;Buenos Aires;53.1;03/09/2001;9;2001;
Argentina;Buenos Aires;50.9;04/09/2001;9;2001;
Argentina;Buenos Aires;47.1;05/09/2001;9;2001;
Argentina;Buenos Aires;54.9;06/09/2001;9;2001;
Argentina;Buenos Aires;59.5;07/09/2001;9;2001;
Argentina;Buenos Aires;52.3;08/09/2001;9;2001;
Argentina;Buenos Aires;53.3;09/09/2001;9;2001;
Argentina;Buenos Aires;53.3;10/09/2001;9;2001;
Argentina;Buenos Aires;52.1;11/09/2001;9;2001;
Argentina;Buenos Aires;59.9;12/09/2001;9;2001;
Argentina;Buenos Aires;62.1;13/09/2001;9;2001;
Argentina;Buenos Aires;51.1;14/09/2001;9;2001;
Argentina;Buenos Aires;49.0;15/09/2001;9;2001;
Argentina;Buenos Aires;45.7;16/09/2001;9;2001;
Argentina;Buenos Aires;47.8;17/09/2001;9;2001;
Argentina;Buenos Aires;56.0;18/09/2001;9;2001;
Argentina;Buenos Aires;61.3;19/09/2001;9;2001;
Argentina;Buenos Aires;67.8;20/09/2001;9;2001;
Argentina;Buenos Aires;64.3;21/09/2001;9;2001;
Argentina;Buenos Aires;65.8;22/09/2001;9;2001;
Argentina;Buenos Aires;70.4;23/09/2001;9;2001;
Argentina;Buenos Aires;66.8;24/09/2001;9;2001;
Argentina;Buenos Aires;56.1;25/09/2001;9;2001;
Argentina;Buenos Aires;53.2;26/09/2001;9;2001;
Argentina;Buenos Aires;58.6;27/09/2001;9;2001;
Argentina;Buenos Aires;64.3;28/09/2001;9;2001;
Argentina;Buenos Aires;63.2;29/09/2001;9;2001;
Argentina;Buenos Aires;63.9;30/09/2001;9;2001;
Argentina;Buenos Aires;61.4;01/10/2001;10;2001;
Argentina;Buenos Aires;58.8;02/10/2001;10;2001;
Argentina;Buenos Aires;59.4;03/10/2001;10;2001;
Argentina;Buenos Aires;60.6;04/10/2001;10;2001;
Argentina;Buenos Aires;61.0;05/10/2001;10;2001;
Argentina;Buenos Aires;61.4;06/10/2001;10;2001;
Argentina;Buenos Aires;63.6;07/10/2001;10;2001;
Argentina;Buenos Aires;63.4;08/10/2001;10;2001;
Argentina;Buenos Aires;61.4;09/10/2001;10;2001;
Argentina;Buenos Aires;61.4;10/10/2001;10;2001;
Argentina;Buenos Aires;55.2;11/10/2001;10;2001;
Argentina;Buenos Aires;56.7;12/10/2001;10;2001;
Argentina;Buenos Aires;59.5;13/10/2001;10;2001;
Argentina;Buenos Aires;62.7;14/10/2001;10;2001;
Argentina;Buenos Aires;62.5;15/10/2001;10;2001;
Argentina;Buenos Aires;59.5;16/10/2001;10;2001;
Argentina;Buenos Aires;61.0;17/10/2001;10;2001;
Argentina;Buenos Aires;63.6;18/10/2001;10;2001;
Argentina;Buenos Aires;68.8;19/10/2001;10;2001;
Argentina;Buenos Aires;65.4;20/10/2001;10;2001;
Argentina;Buenos Aires;57.2;21/10/2001;10;2001;
Argentina;Buenos Aires;58.7;22/10/2001;10;2001;
Argentina;Buenos Aires;67.8;23/10/2001;10;2001;
Argentina;Buenos Aires;73.0;24/10/2001;10;2001;
Argentina;Buenos Aires;71.0;25/10/2001;10;2001;
Argentina;Buenos Aires;68.6;26/10/2001;10;2001;
Argentina;Buenos Aires;68.4;27/10/2001;10;2001;
Argentina;Buenos Aires;67.0;28/10/2001;10;2001;
Argentina;Buenos Aires;66.2;29/10/2001;10;2001;
Argentina;Buenos Aires;60.0;30/10/2001;10;2001;
Argentina;Buenos Aires;60.3;31/10/2001;10;2001;
Argentina;Buenos Aires;67.5;01/11/2001;11;2001;
Argentina;Buenos Aires;62.8;02/11/2001;11;2001;
Argentina;Buenos Aires;65.8;03/11/2001;11;2001;
Argentina;Buenos Aires;66.7;04/11/2001;11;2001;
Argentina;Buenos Aires;67.5;05/11/2001;11;2001;
Argentina;Buenos Aires;65.9;06/11/2001;11;2001;
Argentina;Buenos Aires;60.5;07/11/2001;11;2001;
Argentina;Buenos Aires;57.1;08/11/2001;11;2001;
Argentina;Buenos Aires;65.4;09/11/2001;11;2001;
Argentina;Buenos Aires;66.8;10/11/2001;11;2001;
Argentina;Buenos Aires;65.4;11/11/2001;11;2001;
Argentina;Buenos Aires;64.3;12/11/2001;11;2001;
Argentina;Buenos Aires;63.8;13/11/2001;11;2001;
Argentina;Buenos Aires;65.8;14/11/2001;11;2001;
Argentina;Buenos Aires;64.0;15/11/2001;11;2001;
Argentina;Buenos Aires;58.1;16/11/2001;11;2001;
Argentina;Buenos Aires;65.8;17/11/2001;11;2001;
Argentina;Buenos Aires;73.3;18/11/2001;11;2001;
Argentina;Buenos Aires;79.8;19/11/2001;11;2001;
Argentina;Buenos Aires;76.9;20/11/2001;11;2001;
Argentina;Buenos Aires;71.2;21/11/2001;11;2001;
Argentina;Buenos Aires;72.8;22/11/2001;11;2001;
Argentina;Buenos Aires;74.1;23/11/2001;11;2001;
Argentina;Buenos Aires;62.0;24/11/2001;11;2001;
Argentina;Buenos Aires;58.7;25/11/2001;11;2001;
Argentina;Buenos Aires;66.8;26/11/2001;11;2001;
Argentina;Buenos Aires;66.7;27/11/2001;11;2001;
Argentina;Buenos Aires;66.6;28/11/2001;11;2001;
Argentina;Buenos Aires;62.1;29/11/2001;11;2001;
Argentina;Buenos Aires;59.4;30/11/2001;11;2001;
Argentina;Buenos Aires;63.4;01/12/2001;12;2001;
Argentina;Buenos Aires;58.4;02/12/2001;12;2001;
Argentina;Buenos Aires;58.2;03/12/2001;12;2001;
Argentina;Buenos Aires;66.6;04/12/2001;12;2001;
Argentina;Buenos Aires;69.1;05/12/2001;12;2001;
Argentina;Buenos Aires;72.1;06/12/2001;12;2001;
Argentina;Buenos Aires;72.4;07/12/2001;12;2001;
Argentina;Buenos Aires;57.7;08/12/2001;12;2001;
Argentina;Buenos Aires;59.6;09/12/2001;12;2001;
Argentina;Buenos Aires;67.5;10/12/2001;12;2001;
Argentina;Buenos Aires;75.9;11/12/2001;12;2001;
Argentina;Buenos Aires;76.9;12/12/2001;12;2001;
Argentina;Buenos Aires;70.3;13/12/2001;12;2001;
Argentina;Buenos Aires;72.9;14/12/2001;12;2001;
Argentina;Buenos Aires;69.2;15/12/2001;12;2001;
Argentina;Buenos Aires;68.7;16/12/2001;12;2001;
Argentina;Buenos Aires;72.1;17/12/2001;12;2001;
Argentina;Buenos Aires;67.5;18/12/2001;12;2001;
Argentina;Buenos Aires;78.2;19/12/2001;12;2001;
Argentina;Buenos Aires;74.2;20/12/2001;12;2001;
Argentina;Buenos Aires;75.1;21/12/2001;12;2001;
Argentina;Buenos Aires;66.2;22/12/2001;12;2001;
Argentina;Buenos Aires;74.8;23/12/2001;12;2001;
Argentina;Buenos Aires;79.5;24/12/2001;12;2001;
Argentina;Buenos Aires;79.0;25/12/2001;12;2001;
Argentina;Buenos Aires;79.4;26/12/2001;12;2001;
Argentina;Buenos Aires;82.3;27/12/2001;12;2001;
Argentina;Buenos Aires;79.4;28/12/2001;12;2001;
Argentina;Buenos Aires;77.5;29/12/2001;12;2001;
Argentina;Buenos Aires;76.5;30/12/2001;12;2001;
Argentina;Buenos Aires;72.5;31/12/2001;12;2001;
Argentina;Buenos Aires;74.6;01/01/2002;1;2002;
Argentina;Buenos Aires;77.0;02/01/2002;1;2002;
Argentina;Buenos Aires;74.0;03/01/2002;1;2002;
Argentina;Buenos Aires;70.3;04/01/2002;1;2002;
Argentina;Buenos Aires;64.7;05/01/2002;1;2002;
Argentina;Buenos Aires;68.6;06/01/2002;1;2002;
Argentina;Buenos Aires;72.0;07/01/2002;1;2002;
Argentina;Buenos Aires;77.7;08/01/2002;1;2002;
Argentina;Buenos Aires;78.6;09/01/2002;1;2002;
Argentina;Buenos Aires;77.1;10/01/2002;1;2002;
Argentina;Buenos Aires;79.9;11/01/2002;1;2002;
Argentina;Buenos Aires;82.9;12/01/2002;1;2002;
Argentina;Buenos Aires;80.3;13/01/2002;1;2002;
Argentina;Buenos Aires;67.1;14/01/2002;1;2002;
Argentina;Buenos Aires;64.2;15/01/2002;1;2002;
Argentina;Buenos Aires;70.8;16/01/2002;1;2002;
Argentina;Buenos Aires;69.5;17/01/2002;1;2002;
Argentina;Buenos Aires;73.8;18/01/2002;1;2002;
Argentina;Buenos Aires;75.5;19/01/2002;1;2002;
Argentina;Buenos Aires;75.6;20/01/2002;1;2002;
Argentina;Buenos Aires;69.5;21/01/2002;1;2002;
Argentina;Buenos Aires;75.3;22/01/2002;1;2002;
Argentina;Buenos Aires;82.7;23/01/2002;1;2002;
Argentina;Buenos Aires;83.6;24/01/2002;1;2002;
Argentina;Buenos Aires;78.5;25/01/2002;1;2002;
Argentina;Buenos Aires;76.7;26/01/2002;1;2002;
Argentina;Buenos Aires;74.4;27/01/2002;1;2002;
Argentina;Buenos Aires;80.4;28/01/2002;1;2002;
Argentina;Buenos Aires;73.9;29/01/2002;1;2002;
Argentina;Buenos Aires;76.1;30/01/2002;1;2002;
Argentina;Buenos Aires;77.6;31/01/2002;1;2002;
Argentina;Buenos Aires;69.2;01/02/2002;2;2002;
Argentina;Buenos Aires;65.1;02/02/2002;2;2002;
Argentina;Buenos Aires;70.4;03/02/2002;2;2002;
Argentina;Buenos Aires;73.6;04/02/2002;2;2002;
Argentina;Buenos Aires;64.7;05/02/2002;2;2002;
Argentina;Buenos Aires;66.0;06/02/2002;2;2002;
Argentina;Buenos Aires;71.3;07/02/2002;2;2002;
Argentina;Buenos Aires;70.7;08/02/2002;2;2002;
Argentina;Buenos Aires;67.7;09/02/2002;2;2002;
Argentina;Buenos Aires;72.3;10/02/2002;2;2002;
Argentina;Buenos Aires;77.0;11/02/2002;2;2002;
Argentina;Buenos Aires;73.4;12/02/2002;2;2002;
Argentina;Buenos Aires;75.7;13/02/2002;2;2002;
Argentina;Buenos Aires;78.7;14/02/2002;2;2002;
Argentina;Buenos Aires;71.6;15/02/2002;2;2002;
Argentina;Buenos Aires;64.2;16/02/2002;2;2002;
Argentina;Buenos Aires;66.8;17/02/2002;2;2002;
Argentina;Buenos Aires;69.0;18/02/2002;2;2002;
Argentina;Buenos Aires;71.7;19/02/2002;2;2002;
Argentina;Buenos Aires;68.9;20/02/2002;2;2002;
Argentina;Buenos Aires;70.0;21/02/2002;2;2002;
Argentina;Buenos Aires;71.7;22/02/2002;2;2002;
Argentina;Buenos Aires;68.8;23/02/2002;2;2002;
Argentina;Buenos Aires;63.4;24/02/2002;2;2002;
Argentina;Buenos Aires;76.1;25/02/2002;2;2002;
Argentina;Buenos Aires;84.9;26/02/2002;2;2002;
Argentina;Buenos Aires;86.9;27/02/2002;2;2002;
Argentina;Buenos Aires;78.1;28/02/2002;2;2002;
Argentina;Buenos Aires;63.4;01/03/2002;3;2002;
Argentina;Buenos Aires;69.0;02/03/2002;3;2002;
Argentina;Buenos Aires;75.0;03/03/2002;3;2002;
Argentina;Buenos Aires;76.7;04/03/2002;3;2002;
Argentina;Buenos Aires;66.9;05/03/2002;3;2002;
Argentina;Buenos Aires;70.9;06/03/2002;3;2002;
Argentina;Buenos Aires;80.6;07/03/2002;3;2002;
Argentina;Buenos Aires;78.1;08/03/2002;3;2002;
Argentina;Buenos Aires;74.8;09/03/2002;3;2002;
Argentina;Buenos Aires;72.5;10/03/2002;3;2002;
Argentina;Buenos Aires;71.1;11/03/2002;3;2002;
Argentina;Buenos Aires;68.7;12/03/2002;3;2002;
Argentina;Buenos Aires;75.1;13/03/2002;3;2002;
Argentina;Buenos Aires;80.0;14/03/2002;3;2002;
Argentina;Buenos Aires;79.3;15/03/2002;3;2002;
Argentina;Buenos Aires;72.0;16/03/2002;3;2002;
Argentina;Buenos Aires;73.0;17/03/2002;3;2002;
Argentina;Buenos Aires;65.8;18/03/2002;3;2002;
Argentina;Buenos Aires;65.8;19/03/2002;3;2002;
Argentina;Buenos Aires;64.0;20/03/2002;3;2002;
Argentina;Buenos Aires;65.0;21/03/2002;3;2002;
Argentina;Buenos Aires;70.5;22/03/2002;3;2002;
Argentina;Buenos Aires;69.6;23/03/2002;3;2002;
Argentina;Buenos Aires;69.7;24/03/2002;3;2002;
Argentina;Buenos Aires;65.8;25/03/2002;3;2002;
Argentina;Buenos Aires;64.0;26/03/2002;3;2002;
Argentina;Buenos Aires;62.8;27/03/2002;3;2002;
Argentina;Buenos Aires;64.5;28/03/2002;3;2002;
Argentina;Buenos Aires;71.9;29/03/2002;3;2002;
Argentina;Buenos Aires;66.9;30/03/2002;3;2002;
Argentina;Buenos Aires;57.4;31/03/2002;3;2002;
Argentina;Buenos Aires;53.5;01/04/2002;4;2002;
Argentina;Buenos Aires;58.0;02/04/2002;4;2002;
Argentina;Buenos Aires;68.3;03/04/2002;4;2002;
Argentina;Buenos Aires;66.8;04/04/2002;4;2002;
Argentina;Buenos Aires;69.1;05/04/2002;4;2002;
Argentina;Buenos Aires;73.4;06/04/2002;4;2002;
Argentina;Buenos Aires;72.6;07/04/2002;4;2002;
Argentina;Buenos Aires;71.0;08/04/2002;4;2002;
Argentina;Buenos Aires;69.3;09/04/2002;4;2002;
Argentina;Buenos Aires;64.5;10/04/2002;4;2002;
Argentina;Buenos Aires;62.2;11/04/2002;4;2002;
Argentina;Buenos Aires;57.6;12/04/2002;4;2002;
Argentina;Buenos Aires;57.7;13/04/2002;4;2002;
Argentina;Buenos Aires;58.8;14/04/2002;4;2002;
Argentina;Buenos Aires;62.6;15/04/2002;4;2002;
Argentina;Buenos Aires;65.2;16/04/2002;4;2002;
Argentina;Buenos Aires;66.3;17/04/2002;4;2002;
Argentina;Buenos Aires;58.5;18/04/2002;4;2002;
Argentina;Buenos Aires;65.4;19/04/2002;4;2002;
Argentina;Buenos Aires;56.1;20/04/2002;4;2002;
Argentina;Buenos Aires;50.0;21/04/2002;4;2002;
Argentina;Buenos Aires;56.1;22/04/2002;4;2002;
Argentina;Buenos Aires;57.6;23/04/2002;4;2002;
Argentina;Buenos Aires;53.5;24/04/2002;4;2002;
Argentina;Buenos Aires;57.2;25/04/2002;4;2002;
Argentina;Buenos Aires;58.1;26/04/2002;4;2002;
Argentina;Buenos Aires;54.7;27/04/2002;4;2002;
Argentina;Buenos Aires;59.4;28/04/2002;4;2002;
Argentina;Buenos Aires;60.9;29/04/2002;4;2002;
Argentina;Buenos Aires;58.3;30/04/2002;4;2002;
Argentina;Buenos Aires;60.1;01/05/2002;5;2002;
Argentina;Buenos Aires;63.2;02/05/2002;5;2002;
Argentina;Buenos Aires;63.4;03/05/2002;5;2002;
Argentina;Buenos Aires;61.1;04/05/2002;5;2002;
Argentina;Buenos Aires;57.6;05/05/2002;5;2002;
Argentina;Buenos Aires;63.2;06/05/2002;5;2002;
Argentina;Buenos Aires;65.1;07/05/2002;5;2002;
Argentina;Buenos Aires;57.8;08/05/2002;5;2002;
Argentina;Buenos Aires;55.1;09/05/2002;5;2002;
Argentina;Buenos Aires;63.8;10/05/2002;5;2002;
Argentina;Buenos Aires;68.0;11/05/2002;5;2002;
Argentina;Buenos Aires;70.8;12/05/2002;5;2002;
Argentina;Buenos Aires;65.6;13/05/2002;5;2002;
Argentina;Buenos Aires;75.2;14/05/2002;5;2002;
Argentina;Buenos Aires;61.8;15/05/2002;5;2002;
Argentina;Buenos Aires;57.7;16/05/2002;5;2002;
Argentina;Buenos Aires;61.7;17/05/2002;5;2002;
Argentina;Buenos Aires;60.2;18/05/2002;5;2002;
Argentina;Buenos Aires;52.9;19/05/2002;5;2002;
Argentina;Buenos Aires;51.9;20/05/2002;5;2002;
Argentina;Buenos Aires;49.9;21/05/2002;5;2002;
Argentina;Buenos Aires;54.1;22/05/2002;5;2002;
Argentina;Buenos Aires;57.4;23/05/2002;5;2002;
Argentina;Buenos Aires;64.7;24/05/2002;5;2002;
Argentina;Buenos Aires;66.3;25/05/2002;5;2002;
Argentina;Buenos Aires;67.1;26/05/2002;5;2002;
Argentina;Buenos Aires;66.7;27/05/2002;5;2002;
Argentina;Buenos Aires;57.2;28/05/2002;5;2002;
Argentina;Buenos Aires;52.4;29/05/2002;5;2002;
Argentina;Buenos Aires;48.2;30/05/2002;5;2002;
Argentina;Buenos Aires;45.9;31/05/2002;5;2002;
Argentina;Buenos Aires;59.0;01/06/2002;6;2002;
Argentina;Buenos Aires;58.2;02/06/2002;6;2002;
Argentina;Buenos Aires;62.5;03/06/2002;6;2002;
Argentina;Buenos Aires;63.9;04/06/2002;6;2002;
Argentina;Buenos Aires;56.7;05/06/2002;6;2002;
Argentina;Buenos Aires;50.8;06/06/2002;6;2002;
Argentina;Buenos Aires;55.2;07/06/2002;6;2002;
Argentina;Buenos Aires;54.2;08/06/2002;6;2002;
Argentina;Buenos Aires;55.2;09/06/2002;6;2002;
Argentina;Buenos Aires;40.5;10/06/2002;6;2002;
Argentina;Buenos Aires;41.9;11/06/2002;6;2002;
Argentina;Buenos Aires;39.4;12/06/2002;6;2002;
Argentina;Buenos Aires;44.1;13/06/2002;6;2002;
Argentina;Buenos Aires;43.7;14/06/2002;6;2002;
Argentina;Buenos Aires;42.9;15/06/2002;6;2002;
Argentina;Buenos Aires;46.5;16/06/2002;6;2002;
Argentina;Buenos Aires;47.5;17/06/2002;6;2002;
Argentina;Buenos Aires;37.0;22/06/2002;6;2002;
Argentina;Buenos Aires;36.7;23/06/2002;6;2002;
Argentina;Buenos Aires;39.5;24/06/2002;6;2002;
Argentina;Buenos Aires;40.2;25/06/2002;6;2002;
Argentina;Buenos Aires;47.9;26/06/2002;6;2002;
Argentina;Buenos Aires;55.1;27/06/2002;6;2002;
Argentina;Buenos Aires;49.9;28/06/2002;6;2002;
Argentina;Buenos Aires;51.6;29/06/2002;6;2002;
Argentina;Buenos Aires;45.9;30/06/2002;6;2002;
Argentina;Buenos Aires;42.6;01/07/2002;7;2002;
Argentina;Buenos Aires;50.3;02/07/2002;7;2002;
Argentina;Buenos Aires;51.1;03/07/2002;7;2002;
Argentina;Buenos Aires;49.0;04/07/2002;7;2002;
Argentina;Buenos Aires;49.0;05/07/2002;7;2002;
Argentina;Buenos Aires;44.6;06/07/2002;7;2002;
Argentina;Buenos Aires;43.3;07/07/2002;7;2002;
Argentina;Buenos Aires;42.0;08/07/2002;7;2002;
Argentina;Buenos Aires;40.3;09/07/2002;7;2002;
Argentina;Buenos Aires;38.5;10/07/2002;7;2002;
Argentina;Buenos Aires;49.0;11/07/2002;7;2002;
Argentina;Buenos Aires;50.5;12/07/2002;7;2002;
Argentina;Buenos Aires;53.8;13/07/2002;7;2002;
Argentina;Buenos Aires;59.6;14/07/2002;7;2002;
Argentina;Buenos Aires;60.5;15/07/2002;7;2002;
Argentina;Buenos Aires;51.2;16/07/2002;7;2002;
Argentina;Buenos Aires;47.8;17/07/2002;7;2002;
Argentina;Buenos Aires;51.1;18/07/2002;7;2002;
Argentina;Buenos Aires;53.2;19/07/2002;7;2002;
Argentina;Buenos Aires;59.5;20/07/2002;7;2002;
Argentina;Buenos Aires;61.8;21/07/2002;7;2002;
Argentina;Buenos Aires;53.7;22/07/2002;7;2002;
